Timestamp,Open,High,Low,Close,Volume
1622157180000,38671.6,38707.4,38671.6,38690.7,1.77017498
1622157240000,38671.6,38671.6,38626.5,38626.5,0.10242033
1622157300000,38626.5,38626.5,38603.4,38603.4,3.49177428
1622157360000,38603.4,38603.4,38512.9,38522.0,1.1483907
1622157420000,38500.0,38519.3,38479.0,38512.8,2.14332076
1622157480000,38553.0,38556.5,38515.8,38525.8,0.54000762
1622157540000,38530.3,38530.3,38498.4,38499.7,4.33134426
1622157600000,38498.4,38498.5,38498.4,38498.4,0.51019088
1622157660000,38479.0,38479.0,38405.2,38421.3,0.40228451
1622157720000,38426.3,38471.6,38426.3,38468.0,0.23169333
1622157780000,38472.6,38479.1,38472.5,38472.5,2.09892548
1622157840000,38472.5,38472.6,38407.5,38412.5,0.72914236
1622157900000,38412.5,38469.5,38412.5,38469.5,1.81397191
1622157960000,38472.6,38472.7,38455.6,38455.6,1.04133627
1622158020000,38456.2,38458.7,38444.9,38455.3,2.612406
1622158080000,38452.9,38483.2,38435.2,38460.0,16.66496958
1622158140000,38458.4,38473.2,38428.4,38467.9,25.15201087
1622158200000,38464.8,38482.6,38464.7,38482.6,0.44072847
1622158260000,38482.7,38539.1,38482.7,38528.4,1.3455511
1622158320000,38525.7,38525.7,38405.4,38405.4,0.3483925
1622158380000,38405.3,38405.3,38336.5,38350.1,1.15775542
1622158440000,38362.3,38399.4,38353.2,38399.4,1.20090804
1622158500000,38399.5,38399.5,38381.1,38381.4,0.27420461
1622158560000,38381.4,38452.0,38381.3,38450.4,2.17561553
1622158620000,38446.0,38454.9,38432.1,38450.6,2.08417814
1622158680000,38450.6,38455.0,38416.1,38419.3,0.62852843
1622158740000,38436.0,38454.9,38434.0,38454.8,5.27509057
1622158800000,38454.9,38480.4,38454.9,38480.4,7.20225584
1622158860000,38480.3,38515.5,38472.0,38515.5,6.06182159
1622158920000,38513.3,38560.5,38508.1,38538.4,2.78353717
1622158980000,38552.9,38552.9,38525.1,38533.8,0.64032514
1622159040000,38543.8,38566.4,38539.6,38566.4,0.19585077
1622159100000,38525.1,38548.9,38525.1,38548.9,0.90214816
1622159160000,38550.0,38612.0,38549.9,38612.0,0.18142249
1622159220000,38603.5,38609.7,38587.0,38604.3,5.23459485
1622159280000,38589.1,38604.3,38577.6,38604.3,1.36424258
1622159340000,38635.0,38652.9,38634.9,38646.0,6.02848357
1622159400000,38638.1,38638.9,38620.6,38623.2,0.04844305
1622159460000,38632.6,38632.7,38602.0,38602.0,1.61077764
1622159520000,38612.4,38626.0,38564.6,38568.3,1.15174314
1622159580000,38553.0,38553.0,38518.0,38522.9,0.46217826
1622159640000,38520.8,38520.8,38520.8,38520.8,0.00699195
1622159700000,38520.7,38520.7,38439.8,38439.9,10.64944035
1622159760000,38439.9,38439.9,38439.8,38439.8,0.29902195
1622159820000,38439.8,38439.9,38428.6,38428.6,0.10393583
1622159880000,38428.7,38439.8,38425.1,38439.8,0.13068328
1622159940000,38435.0,38516.4,38425.0,38516.4,2.30548344
1622160000000,38537.1,38583.7,38388.0,38388.0,1.4634421
1622160060000,38388.0,38388.1,38205.0,38262.6,13.1867153
1622160120000,38249.6,38249.6,38154.8,38154.8,4.6902627
1622160180000,38150.0,38215.0,38140.9,38154.8,66.51913238
1622160240000,38167.5,38167.5,38120.0,38131.6,1.29552651
1622160300000,38131.6,38150.0,38128.0,38149.0,0.51163202
1622160360000,38131.6,38200.0,38109.7,38200.0,7.38369818
1622160420000,38200.0,38287.7,38199.9,38287.7,6.68258649
1622160480000,38287.7,38320.4,38287.3,38314.9,1.41476622
1622160540000,38320.5,38387.4,38320.5,38370.1,0.03281711
1622160600000,38380.0,38380.0,38308.0,38335.3,1.30466128
1622160660000,38374.1,38434.1,38374.0,38410.5,1.62394801
1622160720000,38380.1,38380.2,38347.0,38365.1,0.72849923
1622160780000,38372.7,38390.4,38347.9,38347.9,1.35289899
1622160840000,38337.8,38433.2,38337.3,38427.5,2.06797002
1622160900000,38431.0,38525.8,38419.4,38523.0,3.50797788
1622160960000,38526.3,38658.1,38526.3,38648.5,1.60412479
1622161020000,38637.7,38709.5,38637.7,38709.3,0.31762134
1622161080000,38717.0,38759.6,38693.4,38744.3,3.44994277
1622161140000,38760.6,38872.0,38760.6,38871.5,2.06003506
1622161200000,38852.7,38852.7,38750.4,38789.1,10.7765914
1622161260000,38781.0,38839.9,38781.0,38815.2,0.96654733
1622161320000,38828.0,38828.0,38790.0,38790.0,1.31733886
1622161380000,38775.9,38775.9,38717.7,38756.1,3.63691019
1622161440000,38751.1,38840.0,38751.1,38801.3,0.7375665
1622161500000,38798.4,38798.4,38740.9,38740.9,0.04778542
1622161560000,38740.9,38740.9,38740.9,38740.9,0.24481805
1622161620000,38740.9,38740.9,38711.0,38711.0,0.22174739
1622161680000,38710.5,38710.5,38704.1,38704.1,0.03149086
1622161740000,38704.2,38704.2,38666.4,38666.9,1.56552582
1622161800000,38650.3,38650.3,38593.0,38593.0,2.29889584
1622161860000,38555.5,38556.1,38555.5,38555.6,0.38042283
1622161920000,38555.5,38555.5,38460.5,38460.5,2.85307201
1622161980000,38453.5,38545.2,38453.5,38501.5,7.42528091
1622162040000,38481.5,38481.5,38390.4,38390.4,0.59879857
1622162100000,38390.4,38390.4,38314.7,38329.5,1.00294527
1622162160000,38306.9,38311.2,38289.8,38289.8,0.20908838
1622162220000,38287.4,38296.2,38270.4,38296.2,2.23395606
1622162280000,38296.2,38401.4,38269.7,38283.2,4.06662053
1622162340000,38277.0,38321.0,38237.8,38251.5,1.81747259
1622162400000,38253.6,38331.2,38253.6,38320.5,1.07816412
1622162460000,38270.0,38339.4,38270.0,38327.4,0.80875691
1622162520000,38340.5,38340.5,38302.3,38336.2,2.37387449
1622162580000,38340.5,38376.7,38323.9,38323.9,1.77355294
1622162640000,38317.9,38388.4,38317.9,38340.1,5.45734846
1622162700000,38360.3,38378.7,38317.8,38317.8,0.50941001
1622162760000,38317.8,38317.8,38278.1,38278.1,2.28128659
1622162820000,38270.0,38270.0,38195.3,38232.1,5.40745241
1622162880000,38257.4,38265.0,38229.2,38243.1,0.65064223
1622162940000,38293.0,38293.0,38233.5,38234.0,1.79401762
1622163000000,38221.4,38221.4,38194.9,38213.0,0.69504252
1622163060000,38205.4,38214.3,38194.8,38194.8,1.18852215
1622163120000,38156.0,38156.0,38100.0,38100.0,5.62448744
1622163180000,38100.1,38115.3,38100.0,38100.0,10.68736905
1622163240000,38100.0,38196.5,38000.0,38196.5,20.03367627
1622163300000,38185.8,38185.8,38082.6,38082.6,1.49364936
1622163360000,38114.5,38142.7,38085.4,38134.6,4.57110332
1622163420000,38134.6,38134.6,38075.5,38089.2,8.66448707
1622163480000,38086.0,38117.4,38086.0,38105.7,0.73362989
1622163540000,38103.8,38103.8,38023.7,38023.7,0.4960704
1622163600000,38023.6,38023.6,37905.0,37905.1,29.24292566
1622163660000,37905.1,37976.3,37870.4,37976.3,7.35624706
1622163720000,37965.7,37965.7,37733.3,37845.4,15.71076469
1622163780000,37845.5,37846.7,37758.4,37786.1,3.60324159
1622163840000,37777.2,37887.6,37773.5,37887.5,3.32148756
1622163900000,37875.9,37876.6,37800.1,37809.0,0.54671935
1622163960000,37801.0,37928.6,37801.0,37909.4,4.44380489
1622164020000,37935.4,37979.4,37909.7,37922.3,9.85372366
1622164080000,37903.5,37916.7,37883.1,37916.7,0.94604332
1622164140000,37931.0,37931.1,37902.4,37902.4,2.3592576
1622164200000,37902.5,37912.0,37826.1,37826.1,0.86847873
1622164260000,37831.5,37844.9,37800.0,37843.1,0.8009409
1622164320000,37837.3,37897.2,37826.2,37897.2,2.83519064
1622164380000,37897.1,37899.2,37863.5,37897.1,8.30994754
1622164440000,37863.5,37874.8,37841.8,37869.9,14.10418494
1622164500000,37850.0,37903.5,37823.2,37903.5,15.73174847
1622164560000,37915.6,37952.2,37908.2,37916.2,3.27658882
1622164620000,37915.7,37942.5,37899.3,37940.3,0.98536471
1622164680000,37945.0,38077.2,37944.6,38077.2,12.59615767
1622164740000,38076.3,38100.0,38064.1,38071.7,0.33088833
1622164800000,38058.9,38071.8,38050.0,38071.8,2.78325221
1622164860000,38069.7,38109.9,38069.7,38097.9,1.7440605
1622164920000,38100.9,38109.9,38093.1,38109.9,0.79439838
1622164980000,38111.0,38111.0,38106.1,38106.1,0.09064081
1622165040000,38091.2,38091.2,38050.0,38050.0,5.464214
1622165100000,38050.0,38100.0,38050.0,38100.0,0.64996142
1622165160000,38100.0,38111.0,38099.9,38110.9,2.903568
1622165220000,38111.0,38158.0,38111.0,38143.0,7.65640155
1622165280000,38142.7,38150.3,38130.2,38143.6,0.3966142
1622165340000,38158.5,38207.7,38158.5,38207.7,4.43955153
1622165400000,38207.8,38207.8,38175.9,38178.0,0.1105682
1622165460000,38177.9,38177.9,38103.9,38133.2,2.17847021
1622165520000,38158.9,38222.9,38158.9,38220.1,1.1744678
1622165580000,38215.0,38225.4,38212.4,38224.2,0.18514069
1622165640000,38229.9,38236.9,38215.4,38236.9,3.68341323
1622165700000,38238.2,38253.0,38238.0,38242.6,2.43108773
1622165760000,38248.4,38248.4,38238.0,38238.0,1.01521927
1622165820000,38238.8,38269.6,38238.8,38269.6,0.41019631
1622165880000,38252.8,38277.9,38252.8,38277.9,0.17331437
1622165940000,38255.6,38258.4,38252.7,38258.4,0.12683262
1622166000000,38250.6,38250.6,38216.2,38216.2,0.59097789
1622166060000,38214.6,38214.6,38184.7,38203.2,0.80704645
1622166120000,38172.9,38181.2,38119.5,38119.5,0.89941345
1622166180000,38112.4,38178.4,38112.4,38178.4,0.63335587
1622166240000,38180.4,38180.5,38120.1,38129.6,0.40842203
1622166300000,38110.6,38110.6,38091.1,38108.7,0.16974977
1622166360000,38086.4,38086.4,38000.0,38013.7,10.17801889
1622166420000,38015.9,38025.0,38015.9,38024.9,0.06965283
1622166480000,38005.7,38146.8,38000.0,38137.5,10.87585166
1622166540000,38156.2,38248.3,38156.2,38230.7,1.24448342
1622166600000,38237.2,38239.8,38169.7,38196.6,1.34839686
1622166660000,38156.2,38156.2,38076.9,38091.0,5.8489652
1622166720000,38085.7,38090.8,38050.6,38090.8,1.52329398
1622166780000,38095.7,38156.2,38095.7,38155.2,0.18579779
1622166840000,38156.2,38195.8,38155.1,38155.1,0.21974052
1622166900000,38166.0,38166.0,38024.5,38024.5,0.06073926
1622166960000,38036.4,38086.7,38036.4,38086.7,2.03634888
1622167020000,38072.5,38072.5,38054.0,38054.0,0.02708301
1622167080000,38045.7,38045.7,38045.7,38045.7,0.081318
1622167140000,38101.4,38180.0,38101.4,38180.0,0.01281878
1622167200000,38158.9,38158.9,38050.7,38050.7,0.5295361
1622167260000,38076.3,38155.9,38076.3,38139.5,1.44924978
1622167320000,38153.8,38153.8,38100.1,38100.1,0.00796833
1622167380000,38131.0,38180.0,38122.7,38180.0,0.38087837
1622167440000,38180.0,38277.9,38179.9,38274.9,5.77456447
1622167500000,38277.8,38280.9,38201.1,38227.1,2.08986458
1622167560000,38241.6,38281.8,38236.6,38270.5,3.85562704
1622167620000,38275.6,38275.6,38202.6,38204.5,3.91798288
1622167680000,38248.8,38256.7,38248.8,38256.7,0.10573138
1622167740000,38275.0,38373.2,38274.9,38372.8,14.50143669
1622167800000,38366.2,38370.3,38333.1,38370.3,0.50184207
1622167860000,38370.4,38370.4,38330.1,38330.1,0.02621684
1622167920000,38330.2,38345.7,38330.2,38336.9,1.18106878
1622167980000,38334.8,38350.7,38330.0,38336.6,2.83246287
1622168040000,38337.1,38337.1,38330.1,38331.6,0.1940219
1622168100000,38331.3,38331.3,38330.0,38330.1,7.04717285
1622168160000,38330.0,38330.0,38330.0,38330.0,1.63237103
1622168220000,38330.0,38330.0,38276.6,38276.6,2.15267295
1622168280000,38276.5,38286.5,38245.5,38245.5,7.66820097
1622168340000,38245.5,38294.6,38245.5,38294.6,0.13059529
1622168400000,38264.4,38264.4,38235.0,38235.0,0.30109752
1622168460000,38223.0,38265.3,38223.0,38262.7,3.59411479
1622168520000,38234.5,38234.5,38226.5,38229.6,0.06530059
1622168580000,38229.1,38243.7,38222.7,38222.7,6.25578478
1622168640000,38254.8,38257.1,38237.2,38257.1,0.93145552
1622168700000,38247.8,38247.8,38215.9,38215.9,0.46031799
1622168760000,38214.1,38247.8,38206.2,38247.8,5.85785877
1622168820000,38230.4,38279.9,38230.4,38250.3,1.87154198
1622168880000,38255.3,38255.3,38230.6,38230.6,0.37710538
1622168940000,38253.9,38255.7,38250.1,38250.1,0.04834716
1622169000000,38250.0,38250.0,38179.3,38180.9,6.93436802
1622169060000,38180.3,38182.8,38180.3,38182.8,0.37911393
1622169120000,38182.7,38182.7,38175.7,38180.0,0.02576749
1622169180000,38180.0,38180.1,38180.0,38180.0,1.57814396
1622169240000,38180.1,38182.8,38180.0,38180.0,0.27183945
1622169300000,38182.8,38188.6,38180.0,38180.1,0.63984999
1622169360000,38180.0,38180.0,38125.0,38125.0,4.87106943
1622169420000,38125.0,38165.1,38125.0,38165.1,5.53126238
1622169480000,38180.1,38203.5,38165.5,38165.5,0.29541851
1622169540000,38167.6,38167.6,38159.2,38159.2,0.36460433
1622169600000,38201.0,38291.8,38201.0,38291.8,0.18717553
1622169660000,38299.1,38329.5,38299.1,38308.9,1.76582429
1622169720000,38289.9,38289.9,38271.2,38284.3,2.03673487
1622169780000,38284.3,38293.3,38271.1,38271.1,0.2218563
1622169840000,38297.9,38300.0,38297.9,38300.0,0.01305531
1622169900000,38258.8,38258.8,38247.1,38247.1,0.2907962
1622169960000,38234.5,38234.5,38173.8,38173.8,0.01268317
1622170020000,38142.6,38146.1,38136.8,38146.1,0.15608953
1622170080000,38140.7,38141.4,38130.8,38130.8,2.40616629
1622170140000,38131.4,38145.5,38131.4,38145.5,0.01092117
1622170200000,38140.9,38140.9,38140.9,38140.9,0.00026379
1622170260000,38131.5,38131.5,38088.7,38088.7,1.05944946
1622170320000,38091.7,38091.7,38088.7,38091.1,0.07679357
1622170380000,38099.8,38218.1,38099.8,38201.0,3.46334942
1622170440000,38190.6,38190.6,38190.0,38190.0,0.09500251
1622170500000,38165.9,38205.0,38165.9,38205.0,0.12964439
1622170560000,38205.0,38228.1,38202.9,38223.8,14.10613528
1622170620000,38228.4,38310.0,38228.4,38310.0,18.14638541
1622170680000,38331.0,38352.1,38310.3,38310.3,0.68577147
1622170740000,38285.2,38322.7,38285.2,38322.7,0.1688833
1622170800000,38322.6,38322.6,38205.6,38209.3,0.89021309
1622170860000,38190.6,38198.1,38172.4,38172.4,1.24893035
1622170920000,38178.1,38178.1,38128.5,38137.5,3.69578968
1622170980000,38163.9,38163.9,38147.7,38151.4,0.30731839
1622171040000,38167.6,38190.6,38156.9,38190.6,0.41901761
1622171100000,38190.6,38190.6,38172.0,38172.0,0.08581951
1622171160000,38164.4,38164.4,38148.3,38152.1,0.07006471
1622171220000,38152.1,38191.7,38152.1,38191.7,1.18760175
1622171280000,38202.9,38214.9,38188.0,38188.0,2.44537738
1622171340000,38166.5,38166.6,38166.5,38166.6,0.01012408
1622171400000,38173.5,38173.5,38155.9,38166.1,3.29355687
1622171460000,38161.4,38167.3,38161.4,38167.3,0.00853585
1622171520000,38152.7,38167.3,38152.7,38167.3,0.69208031
1622171580000,38156.1,38156.1,38025.7,38050.1,12.58285784
1622171640000,38071.7,38092.4,38070.7,38091.1,0.09473225
1622171700000,38121.7,38121.7,37937.2,37941.9,7.35777522
1622171760000,37943.3,37945.1,37923.9,37923.9,1.09361443
1622171820000,37923.2,37972.0,37923.2,37952.2,1.30510594
1622171880000,37972.0,38030.2,37972.0,37999.5,9.35364364
1622171940000,37999.4,38059.4,37999.4,38059.4,13.6828229
1622172000000,38043.6,38043.6,37972.3,37972.3,1.36667209
1622172060000,37933.6,37965.6,37927.5,37952.5,1.09576824
1622172120000,37968.4,37968.5,37948.1,37953.1,1.54029558
1622172180000,37949.3,37949.3,37925.3,37925.3,0.56
1622172240000,37936.1,37936.1,37879.8,37879.9,0.34289556
1622172300000,37864.4,37899.3,37860.7,37888.4,1.63079728
1622172360000,37888.4,37949.9,37888.4,37899.1,1.46236358
1622172420000,37899.2,37952.4,37899.2,37938.9,0.1224051
1622172480000,37911.8,37977.4,37911.8,37968.7,0.5779093
1622172540000,37958.6,37961.8,37931.4,37961.8,0.3520793
1622172600000,37954.4,37954.4,37899.1,37899.1,1.25949634
1622172660000,37899.1,38013.0,37899.0,38013.0,2.44177681
1622172720000,38013.0,38071.5,38010.6,38040.9,1.26845638
1622172780000,38035.8,38048.0,37986.4,38048.0,0.34994354
1622172840000,38054.2,38122.7,38041.0,38122.7,0.24519072
1622172900000,38143.9,38143.9,38120.0,38120.2,1.09952593
1622172960000,38122.6,38223.8,38122.6,38223.8,1.55438496
1622173020000,38221.7,38224.5,38212.3,38212.3,0.3894604
1622173080000,38200.1,38200.1,38156.2,38160.3,0.75803249
1622173140000,38216.3,38220.0,38182.7,38196.8,1.49195288
1622173200000,38218.5,38242.7,38215.3,38224.2,1.94891454
1622173260000,38214.6,38214.6,38188.5,38188.5,0.12511826
1622173320000,38188.4,38188.4,38136.3,38136.3,0.09821242
1622173380000,38176.5,38179.0,38150.1,38150.1,0.4747257
1622173440000,38153.5,38177.1,38153.5,38177.1,0.0279923
1622173500000,38154.9,38159.3,38150.0,38150.0,2.50664443
1622173560000,38150.1,38150.1,38120.0,38120.0,10.64131654
1622173620000,38120.0,38120.0,38060.3,38060.3,1.64882902
1622173680000,38064.9,38072.4,38022.0,38031.8,0.71816427
1622173740000,38021.4,38046.1,38021.4,38022.2,11.29162389
1622173800000,38032.4,38032.6,38000.0,38000.0,1.00513108
1622173860000,38000.0,38000.1,38000.0,38000.0,0.41600918
1622173920000,38000.0,38000.0,37938.4,37944.7,3.65709722
1622173980000,37975.6,38099.1,37975.6,38027.6,18.14758747
1622174040000,38021.4,38098.5,38021.4,38098.5,0.20992827
1622174100000,38109.2,38129.0,38093.4,38113.5,1.29306939
1622174160000,38105.8,38201.5,38105.8,38201.5,0.57904071
1622174220000,38208.4,38274.9,38208.4,38274.7,5.15613293
1622174280000,38254.7,38304.1,38197.8,38304.1,2.00141646
1622174340000,38304.1,38316.9,38270.3,38309.1,0.26276094
1622174400000,38260.2,38260.2,38142.1,38179.8,0.33245573
1622174460000,38167.3,38167.3,38111.8,38111.8,1.46255047
1622174520000,38111.7,38131.2,38093.3,38093.3,0.2207977
1622174580000,38093.4,38093.4,38052.4,38084.1,0.30453033
1622174640000,38059.7,38107.0,38059.7,38107.0,0.04127812
1622174700000,38137.6,38147.0,38120.2,38131.2,10.85709231
1622174760000,38093.6,38093.6,38062.0,38062.0,0.05961371
1622174820000,38062.1,38109.2,38062.1,38092.6,3.65845891
1622174880000,38073.1,38075.1,37968.9,37979.4,2.71216117
1622174940000,37963.4,38017.3,37963.4,37992.0,0.98580019
1622175000000,37992.1,38043.6,37992.0,38000.7,0.44726541
1622175060000,38001.2,38072.9,38000.3,38001.2,17.0196617
1622175120000,38009.9,38046.9,38009.9,38031.7,0.62543051
1622175180000,38002.1,38022.7,38000.0,38022.7,0.14952226
1622175240000,38022.6,38022.7,37930.1,37930.1,5.19349255
1622175300000,37926.5,37926.5,37899.0,37899.0,1.2760738
1622175360000,37889.0,37921.2,37889.0,37919.5,0.68370045
1622175420000,37890.0,37896.7,37684.0,37694.0,21.30971435
1622175480000,37716.1,37772.9,37713.0,37729.4,16.75413507
1622175540000,37739.0,37769.1,37707.3,37751.6,0.99363289
1622175600000,37753.4,37800.0,37753.4,37774.7,8.67711503
1622175660000,37773.5,37773.5,37751.2,37753.3,2.55924466
1622175720000,37730.9,37734.9,37682.0,37699.9,1.83994611
1622175780000,37699.9,37740.8,37679.1,37712.5,9.63245769
1622175840000,37723.8,37742.2,37712.5,37722.9,4.31264512
1622175900000,37722.9,37723.1,37684.2,37694.4,1.44477802
1622175960000,37702.8,37710.7,37698.4,37710.7,0.77839062
1622176020000,37710.7,37838.6,37710.7,37825.1,8.28115759
1622176080000,37824.0,37831.9,37777.0,37825.0,1.03312579
1622176140000,37810.2,37873.3,37801.8,37849.0,0.72107375
1622176200000,37871.3,37871.3,37750.0,37750.1,0.64722494
1622176260000,37751.5,37768.0,37684.1,37684.1,2.22414314
1622176320000,37687.7,37687.7,37600.0,37600.1,146.92508988
1622176380000,37600.1,37663.9,37600.1,37622.9,3.76012759
1622176440000,37616.9,37623.4,37577.0,37623.4,5.12677356
1622176500000,37661.3,37665.7,37616.2,37621.2,3.13328252
1622176560000,37621.3,37626.8,37579.7,37589.2,0.47133819
1622176620000,37589.3,37648.6,37589.3,37617.2,3.83851871
1622176680000,37622.9,37629.7,37576.1,37576.1,2.15692881
1622176740000,37576.1,37576.2,37555.0,37555.0,2.98766635
1622176800000,37555.1,37555.1,37550.0,37550.1,0.62440172
1622176860000,37550.1,37550.1,37501.1,37539.2,9.76148421
1622176920000,37549.9,37555.2,37477.0,37530.7,24.70061005
1622176980000,37537.1,37537.1,37477.0,37477.0,3.55273403
1622177040000,37477.0,37477.0,37410.1,37410.1,9.70526806
1622177100000,37410.9,37437.7,37340.1,37357.5,9.63936641
1622177160000,37363.7,37380.0,37330.0,37330.1,9.05384013
1622177220000,37330.0,37371.4,37305.7,37371.4,7.82782292
1622177280000,37379.2,37495.3,37379.2,37422.2,6.44324737
1622177340000,37424.7,37482.4,37424.7,37430.2,0.59202712
1622177400000,37413.7,37469.1,37413.7,37461.5,1.17772367
1622177460000,37461.8,37478.9,37461.8,37474.0,1.36113375
1622177520000,37478.8,37478.9,37451.1,37461.5,1.25202747
1622177580000,37458.3,37500.0,37458.3,37499.2,2.12375405
1622177640000,37499.2,37499.2,37358.1,37359.2,18.0208081
1622177700000,37363.6,37436.8,37363.6,37436.8,0.36657131
1622177760000,37436.9,37436.9,37400.1,37400.1,1.74418997
1622177820000,37400.0,37404.7,37381.9,37400.1,1.07070582
1622177880000,37435.7,37435.7,37398.0,37417.9,3.08611256
1622177940000,37405.9,37410.4,37366.4,37366.4,0.30153328
1622178000000,37366.2,37366.2,37316.9,37317.0,3.65704481
1622178060000,37329.9,37500.0,37329.9,37490.1,8.74000476
1622178120000,37490.1,37519.5,37486.1,37507.4,3.00554077
1622178180000,37490.7,37495.2,37410.0,37435.1,12.11074376
1622178240000,37435.6,37456.2,37400.1,37400.2,28.34024498
1622178300000,37401.7,37402.2,37373.4,37395.8,1.78456603
1622178360000,37430.0,37430.8,37430.0,37430.8,11.17737152
1622178420000,37430.8,37430.8,37430.7,37430.8,14.33456744
1622178480000,37430.8,37486.1,37430.8,37486.1,28.94091643
1622178540000,37483.4,37519.9,37483.4,37492.5,1.07556729
1622178600000,37491.9,37519.9,37491.8,37519.9,4.60185107
1622178660000,37519.9,37531.9,37493.0,37510.4,2.76719394
1622178720000,37514.9,37565.1,37514.9,37565.1,1.37429726
1622178780000,37565.2,37597.4,37565.2,37594.3,0.45506294
1622178840000,37594.5,37594.8,37574.1,37574.2,0.68493132
1622178900000,37591.3,37591.3,37542.3,37546.7,0.74642748
1622178960000,37546.8,37555.6,37483.8,37483.8,0.56076333
1622179020000,37486.6,37523.0,37486.6,37498.6,1.3649087
1622179080000,37491.3,37491.3,37430.0,37430.0,2.16816967
1622179140000,37430.0,37463.3,37404.7,37449.3,3.42797099
1622179200000,37448.3,37451.4,37436.4,37437.8,1.294802
1622179260000,37437.0,37437.0,37421.8,37421.8,0.70009277
1622179320000,37421.7,37421.7,37358.4,37358.4,2.32214276
1622179380000,37369.2,37369.2,37287.5,37350.1,10.32824237
1622179440000,37365.1,37399.4,37365.1,37367.4,0.3053216
1622179500000,37388.6,37459.0,37388.6,37459.0,0.26764888
1622179560000,37422.1,37483.4,37422.1,37481.2,1.36736472
1622179620000,37483.5,37490.3,37474.2,37486.1,0.17756587
1622179680000,37470.0,37470.0,37347.7,37355.4,2.95542583
1622179740000,37350.0,37396.1,37322.2,37396.1,1.01237057
1622179800000,37360.1,37556.4,37360.1,37521.2,6.51902374
1622179860000,37507.6,37550.0,37507.6,37539.0,2.72072024
1622179920000,37495.6,37495.6,37373.3,37373.3,7.4414329
1622179980000,37401.9,37404.3,37342.4,37342.4,0.09202826
1622180040000,37357.4,37439.4,37357.4,37404.9,6.12932538
1622180100000,37399.0,37429.6,37399.0,37417.6,0.13205176
1622180160000,37413.2,37461.2,37389.3,37459.3,0.75097777
1622180220000,37432.8,37450.7,37416.9,37443.4,0.08042916
1622180280000,37445.8,37445.8,37406.1,37406.1,0.67361796
1622180340000,37383.8,37383.8,37332.1,37332.1,0.3585026
1622180400000,37344.0,37405.0,37335.5,37388.8,3.36894295
1622180460000,37388.7,37388.7,37182.5,37188.3,22.74328371
1622180520000,37199.9,37199.9,37111.7,37128.1,18.7003792
1622180580000,37128.1,37183.2,37001.0,37050.9,31.29324522
1622180640000,37001.0,37051.7,36918.3,37051.7,58.65138463
1622180700000,37066.1,37069.6,36762.8,36799.2,21.91838997
1622180760000,36798.9,36864.4,36785.5,36848.1,5.23191109
1622180820000,36848.4,36905.7,36818.1,36837.4,17.27583465
1622180880000,36861.5,36919.5,36800.1,36907.9,57.94098533
1622180940000,36904.4,36955.6,36869.6,36899.2,46.33051125
1622181000000,36899.2,36899.2,36753.3,36800.0,28.63857026
